"user_id","status_id","created_at","screen_name","text","is_quote","is_retweet","favorite_count","retweet_count","quote_count","hashtags","name","location"
"421729153","1318450781507457024","2020-10-20 07:15:36","yoursexcellency","@JoeWSJ Our people Africa have suffered enough. In Zimbabwe #ZimbabweanLivesMatter in Nigeria #EndSARS    in Namibia #ShutItAllDown in the DRC #CongoIsBleeding in Cameroon #EndPhoneTax and in South Africa #GBV #HumanTrafficking . Africa unite to stop the suffering of our people <U+270A><U+0001F3FD>","FALSE","TRUE","0","13",NA,"c(""ZimbabweanLivesMatter"", ""EndSARS"")","Senator Pablo <U+0001F981>","Lagos "
"963151199351463936","1318450753606963201","2020-10-20 07:15:29","Edidiong001","Africa is waking up<U+270A><U+0001F3FE><U+270A><U+0001F3FE><U+270A><U+0001F3FE>

 in Nigeria #EndSARS   
In Zimbabwe #ZimbabweanLivesMatter
In Namibia #ShutItAllDown 
In the DRC #CongoIsBleeding 
In Cameroon #EndPhoneTax 
In South Africa #GBV #HumanTrafficking 

Africa has suffered enough and we are almost there.

#ENDBADGOVERNANCE","FALSE","TRUE","0","116",NA,"c(""EndSARS"", ""ZimbabweanLivesMatter"", ""ShutItAllDown"")","EDIDIONG...","Moving Correct. "
"838295611698982912","1318450341118181376","2020-10-20 07:13:51","ddjworld","Africa is waking up<U+270A><U+0001F3FE><U+270A><U+0001F3FE><U+270A><U+0001F3FE>

 in Nigeria #EndSARS   
In Zimbabwe #ZimbabweanLivesMatter
In Namibia #ShutItAllDown 
In the DRC #CongoIsBleeding 
In Cameroon #EndPhoneTax 
In South Africa #GBV #HumanTrafficking 

Africa has suffered enough and we are almost there.

#ENDBADGOVERNANCE","FALSE","TRUE","0","116",NA,"c(""EndSARS"", ""ZimbabweanLivesMatter"", ""ShutItAllDown"")","DDJ",""
"1176954292831494151","1318450225011396609","2020-10-20 07:13:23","MadukaChinenye4","@aproko_doctor Our people Africa have suffered enough. In Zimbabwe #ZimbabweanLivesMatter in Nigeria #EndSARS    in Namibia #ShutItAllDown in the DRC #CongoIsBleeding in Cameroon #EndPhoneTax and in South Africa #GBV #HumanTrafficking . Africa unite to stop the suffering of our people <U+270A><U+0001F3FD>","FALSE","TRUE","0","66",NA,"c(""ZimbabweanLivesMatter"", ""EndSARS"")","Maduka Chinenye",""
"188895539","1318450132086624256","2020-10-20 07:13:01","AOMD11","Africa is waking up<U+270A><U+0001F3FE><U+270A><U+0001F3FE><U+270A><U+0001F3FE>

 in Nigeria #EndSARS   
In Zimbabwe #ZimbabweanLivesMatter
In Namibia #ShutItAllDown 
In the DRC #CongoIsBleeding 
In Cameroon #EndPhoneTax 
In South Africa #GBV #HumanTrafficking 

Africa has suffered enough and we are almost there.

#ENDBADGOVERNANCE","FALSE","TRUE","0","116",NA,"c(""EndSARS"", ""ZimbabweanLivesMatter"", ""ShutItAllDown"")","Adedipe Oluwaseye",""
"849771458217816064","1318449978726092806","2020-10-20 07:12:25","Francnova_","Africa is waking up<U+270A><U+0001F3FE><U+270A><U+0001F3FE><U+270A><U+0001F3FE>

 in Nigeria #EndSARS   
In Zimbabwe #ZimbabweanLivesMatter
In Namibia #ShutItAllDown 
In the DRC #CongoIsBleeding 
In Cameroon #EndPhoneTax 
In South Africa #GBV #HumanTrafficking 

Africa has suffered enough and we are almost there.

#ENDBADGOVERNANCE","FALSE","TRUE","0","116",NA,"c(""EndSARS"", ""ZimbabweanLivesMatter"", ""ShutItAllDown"")","Franc Nova","lagos,nigeria"
"311876080","1318449876338954240","2020-10-20 07:12:00","Opechy86","@segalink @SIAF_NG Our people Africa have suffered enough. In Zimbabwe #ZimbabweanLivesMatter in Nigeria #EndSARS    in Namibia #ShutItAllDown in the DRC #CongoIsBleeding in Cameroon #EndPhoneTax and in South Africa #GBV #HumanTrafficking . Africa unite to stop the suffering of our people <U+270A><U+0001F3FD>","FALSE","TRUE","0","36",NA,"c(""ZimbabweanLivesMatter"", ""EndSARS"")","#Change ur attitude","lagos Nigeria"
"978640697925558274","1318449844655181824","2020-10-20 07:11:53","NicolateGwati","@AishaYesufu 1/2 Our people Africa have suffered enough. In Zimbabwe #ZimbabweanLivesMatter in Nigeria #EndSARS      in Namibia #ShutItAllDown in the DRC #CongoIsBleeding in Cameroon #EndPhoneTax in South Africa #GBV #HumanTrafficking","FALSE","FALSE","0","4",NA,"c(""ZimbabweanLivesMatter"", ""EndSARS"", ""ShutItAllDown"", ""CongoIsBleeding"", ""EndPhoneTax"", ""GBV"", ""HumanTrafficking"")","Nicolate Gwati","Nottingham, England"
"978640697925558274","1318449514567602177","2020-10-20 07:10:34","NicolateGwati","@adekunleGOLD 1/2 Our people Africa have suffered enough. In Zimbabwe #ZimbabweanLivesMatter in Nigeria #EndSARS     in Namibia #ShutItAllDown in the DRC #CongoIsBleeding in Cameroon #EndPhoneTax in South Africa #GBV #HumanTrafficking","FALSE","FALSE","1","2",NA,"c(""ZimbabweanLivesMatter"", ""EndSARS"", ""ShutItAllDown"", ""CongoIsBleeding"", ""EndPhoneTax"", ""GBV"", ""HumanTrafficking"")","Nicolate Gwati","Nottingham, England"
"1206942499","1318449830843265024","2020-10-20 07:11:49","MakaulaVusie","Due to rapid increase of #HumanTrafficking and sexual assault, I urge my fellow sisters to get this condom called Rapex condom, can be bought at any pharmacy, discherm and shoprite . You insert it before leaving the house and can only be moved at a clinic. Rt for more awareness. https://t.co/ZCfqj4Bn6b","FALSE","TRUE","0","20592",NA,"HumanTrafficking","Mavusana","Midrand, Gauteng"
"1665114349","1318449811486613504","2020-10-20 07:11:45","Ade_kemi_","Africa is waking up<U+270A><U+0001F3FE><U+270A><U+0001F3FE><U+270A><U+0001F3FE>

 in Nigeria #EndSARS   
In Zimbabwe #ZimbabweanLivesMatter
In Namibia #ShutItAllDown 
In the DRC #CongoIsBleeding 
In Cameroon #EndPhoneTax 
In South Africa #GBV #HumanTrafficking 

Africa has suffered enough and we are almost there.

#ENDBADGOVERNANCE","FALSE","TRUE","0","116",NA,"c(""EndSARS"", ""ZimbabweanLivesMatter"", ""ShutItAllDown"")","mizz kemmy","Lagos, Nigeria"
"796082333703163904","1318449777378578433","2020-10-20 07:11:37","toluwalolak","@JoeWSJ Our people Africa have suffered enough. In Zimbabwe #ZimbabweanLivesMatter in Nigeria #EndSARS    in Namibia #ShutItAllDown in the DRC #CongoIsBleeding in Cameroon #EndPhoneTax and in South Africa #GBV #HumanTrafficking . Africa unite to stop the suffering of our people <U+270A><U+0001F3FD>","FALSE","TRUE","0","13",NA,"c(""ZimbabweanLivesMatter"", ""EndSARS"")","Toluwalope","Nigeria"
"1306711542004674561","1318449776124481536","2020-10-20 07:11:36","Chukwue68174797","@aproko_doctor Our people Africa have suffered enough. In Zimbabwe #ZimbabweanLivesMatter in Nigeria #EndSARS    in Namibia #ShutItAllDown in the DRC #CongoIsBleeding in Cameroon #EndPhoneTax and in South Africa #GBV #HumanTrafficking . Africa unite to stop the suffering of our people <U+270A><U+0001F3FD>","FALSE","TRUE","0","66",NA,"c(""ZimbabweanLivesMatter"", ""EndSARS"")","Chukwuemeka",""
"558873467","1318449765957423105","2020-10-20 07:11:34","sunny1luv1","Africa is waking up<U+270A><U+0001F3FE><U+270A><U+0001F3FE><U+270A><U+0001F3FE>

 in Nigeria #EndSARS   
In Zimbabwe #ZimbabweanLivesMatter
In Namibia #ShutItAllDown 
In the DRC #CongoIsBleeding 
In Cameroon #EndPhoneTax 
In South Africa #GBV #HumanTrafficking 

Africa has suffered enough and we are almost there.

#ENDBADGOVERNANCE","FALSE","TRUE","0","116",NA,"c(""EndSARS"", ""ZimbabweanLivesMatter"", ""ShutItAllDown"")","sunny1luv",""
"290872494","1318449626660409345","2020-10-20 07:11:01","Woobamz","Africa is waking up<U+270A><U+0001F3FE><U+270A><U+0001F3FE><U+270A><U+0001F3FE>

 in Nigeria #EndSARS   
In Zimbabwe #ZimbabweanLivesMatter
In Namibia #ShutItAllDown 
In the DRC #CongoIsBleeding 
In Cameroon #EndPhoneTax 
In South Africa #GBV #HumanTrafficking 

Africa has suffered enough and we are almost there.

#ENDBADGOVERNANCE","FALSE","TRUE","0","116",NA,"c(""EndSARS"", ""ZimbabweanLivesMatter"", ""ShutItAllDown"")","Quadripples","Lagos, Nigeria"
"1300907735203164167","1318449559736115202","2020-10-20 07:10:45","Koichella","Africa is waking up<U+270A><U+0001F3FE><U+270A><U+0001F3FE><U+270A><U+0001F3FE>

 in Nigeria #EndSARS   
In Zimbabwe #ZimbabweanLivesMatter
In Namibia #ShutItAllDown 
In the DRC #CongoIsBleeding 
In Cameroon #EndPhoneTax 
In South Africa #GBV #HumanTrafficking 

Africa has suffered enough and we are almost there.

#ENDBADGOVERNANCE","FALSE","TRUE","0","116",NA,"c(""EndSARS"", ""ZimbabweanLivesMatter"", ""ShutItAllDown"")","Lil Maa",""
"1075589871320866821","1318449134257438720","2020-10-20 07:09:03","viktor87606189","@aproko_doctor Our people Africa have suffered enough. In Zimbabwe #ZimbabweanLivesMatter in Nigeria #EndSARS    in Namibia #ShutItAllDown in the DRC #CongoIsBleeding in Cameroon #EndPhoneTax and in South Africa #GBV #HumanTrafficking . Africa unite to stop the suffering of our people <U+270A><U+0001F3FD>","FALSE","TRUE","0","66",NA,"c(""ZimbabweanLivesMatter"", ""EndSARS"")","Megamind",""
